Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0,0.0,0.0,1.6,,0.0,,0.0
2.4390243902439026e-05,0.0,8e-06,1.5,0.15428096195726893,0.0003210707516150246,-1.345719038042731,
0.003536585365853658,0.0,0.00116,1.4,0.07555110700116852,0.03381558418114065,-1.3244488929988314,
0.016341463414634147,0.0,0.00536,1.35,0.03365555978997792,0.1812953721970781,-1.3163444402100222,
0.04651219512195122,0.0,0.015256,1.3,0.0015994585596790234,0.2625314301187574,-1.298400541440321,
0.09126829268292683,0.0,0.029936,1.25,0.0004417997830274967,0.2500689850811713,-1.2495582002169725,
0.1345609756097561,0.0,0.044136,1.2,0.0019404057404213138,0.34874343997008167,-1.1980595942595786,
0.16999999999999998,0.0,0.05576,1.16,-0.008054119393057668,0.25221461452168054,-1.1680541193930576,
0.201609756097561,0.0,0.066128,1.12,-0.0017177323959676194,0.3020437636197232,-1.1217177323959677,
0.24104878048780487,0.0,0.079064,1.08,-0.0021045546370863644,0.26247985248800415,-1.0821045546370864,
0.2787073170731707,0.0,0.091416,1.04,0.00839536063634494,0.2893775869405525,-1.031604639363655,
0.3102439024390244,0.0,0.10176,1.0,-0.0035930253890934516,0.20321586527919458,-1.0035930253890935,
0.34148780487804875,0.0,0.112008,0.96,-0.008964633303881087,0.22984152772945252,-0.968964633303881,
0.391609756097561,0.0,0.128448,0.88,0.0005536573817230828,0.17389913994299797,-0.8794463426182769,
0.44487804878048776,0.0,0.14592,0.8,0.007395334994753866,0.24615424290492444,-0.7926046650052462,
0.5219268292682927,0.0,0.171192,0.72,-0.0030327514862248384,0.2689115830463659,-0.7230327514862248,
0.5855609756097561,0.0,0.19206399999999998,0.64,0.002046498380750994,0.3422640001031842,-0.637953501619249,
0.6577317073170731,0.0,0.21573599999999998,0.56,-0.00721720102513379,0.2174783696311462,-0.5672172010251338,
0.7026829268292683,0.0,0.23048,0.5,-0.004625270914710544,0.2287467925161299,-0.5046252709147105,
0.7309512195121951,0.0,0.23975200000000002,0.46,-0.008189367270159065,0.2414980722860035,-0.4681893672701591,
0.7618048780487805,0.0,0.249872,0.42,-0.0023395948491762297,0.16665248281801842,-0.4223395948491762,
0.7813170731707317,0.0,0.256272,0.38,0.0006678653178814331,0.18934664036220522,-0.37933213468211857,
0.8051707317073171,0.0,0.264096,0.34,0.007211702913882345,0.22353229404408922,-0.3327882970861177,
0.8294878048780487,0.0,0.272072,0.3,0.0028387050366626143,0.19943651438372806,-0.2971612949633374,
0.8559268292682928,7.142857142857143e-05,0.280792,0.26,0.005213906197526319,0.20108699856896772,-0.2547860938024737,
0.8822926829268293,4.761904761904762e-05,0.28942399999999996,0.22,0.0074857138074887475,0.19059997679025706,-0.21251428619251125,
0.8979999999999999,0.001,0.29521600000000003,0.2,0.026323285118689838,0.22680747359865652,-0.17367671488131017,
0.9110731707317073,0.0016190476190476191,0.29992,0.18,0.03187188265129473,0.2416412002112075,-0.14812811734870526,
0.9210975609756098,0.004261904761904762,0.304984,0.16,0.03950033153405777,0.2606230577801776,-0.12049966846594223,
0.9340487804878048,0.010214285714285714,0.313232,0.14,0.06430864068650002,0.603179760937308,-0.07569135931349999,
0.9405121951219512,0.012166666666666668,0.316664,0.13,0.060367960071510546,0.5233337201658045,-0.06963203992848946,
0.9443170731707317,0.016595238095238093,0.32088799999999995,0.125,0.05933952246765234,0.5833803979216351,-0.06566047753234766,
0.9470975609756098,0.01963095238095238,0.32383999999999996,0.12,0.06480419746233809,0.7924902969583505,-0.055195802537661896,
0.9496097560975609,0.023928571428571428,0.327552,0.115,0.07116141566832623,0.9082356581949653,-0.043838584331673765,
0.9549512195121951,0.027857142857142855,0.331944,0.11,0.07147241696685945,1.0808105424677659,-0.03852758303314055,
0.9580731707317073,0.03954761904761905,0.340824,0.105,0.07043759619412547,1.5204324784341965,-0.034562403805874525,
0.9608536585365854,0.04929761904761905,0.348288,0.1,0.06113036773140565,1.305821825074153,-0.038869632268594356,
0.9654390243902439,0.06121428571428572,0.3578,0.095,0.06733494503463315,2.242498678322993,-0.027665054965366847,
0.9668780487804879,0.07397619047619049,0.366848,0.09,0.0619101823653937,3.0092504480800475,-0.028089817634606294,
0.9698536585365855,0.0968452380952381,0.38319200000000003,0.085,0.05783935849477645,3.1521011437337365,-0.02716064150522356,
0.9736585365853659,0.12638095238095237,0.40428800000000004,0.08,0.054564976689899666,3.5107655409846097,-0.025435023310100332,
0.9746585365853658,0.16357142857142856,0.429608,0.075,0.04968455217130585,5.898996815080824,-0.025315447828694146,
0.9800243902439024,0.21107142857142858,0.46328800000000003,0.07,0.04701414403767133,7.0968615011666465,-0.022985855962328678,
0.9805853658536585,0.2637738095238095,0.498888,0.065,0.0416093527114417,7.781683493869193,-0.0233906472885583,
0.9823170731707317,0.3173095238095238,0.535432,0.06,0.03843314168501326,7.450013539128028,-0.021566858314986736,
0.9891219512195123,0.4330357142857143,0.615432,0.05,0.027584047932094107,7.169560171753786,-0.022415952067905896,
0.9900975609756097,0.5316904761904762,0.682048,0.04,0.017590297236056353,6.26728044047338,-0.022409702763943648,
0.993609756097561,0.6169166666666667,0.740472,0.03,0.006882590340013702,5.063980761545802,-0.023117409659986297,
0.9968292682926828,0.6816785714285715,0.785048,0.02,-0.0022914795331689178,4.066366226969138,-0.022291479533168918,
0.9966829268292682,0.7460238095238095,0.82824,0.01,-0.011164988503075112,3.6782587391850297,-0.021164988503075112,
