Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0,0.0,0.0,0.8,,0.0,
0.0,0.0,0.0,0.78,,0.0,
0.0,0.0,0.0,0.76,,0.0,
0.0,0.0,0.0,0.74,,0.0,
4.444444444444444e-06,0.0,1.3333333333333332e-06,0.72,0.001170432162711487,5.3690880931606636e-05,-0.3829155371390917
1.7777777777777777e-05,0.0,5.333333333333333e-06,0.7,0.0007964790636764887,0.00021433371013658046,-0.4706140296611712
4.444444444444444e-06,0.0,1.3333333333333332e-06,0.68,0.0008732750610520313,5.3690880931606636e-05,-0.428496782417015
1.3333333333333333e-05,0.0,4e-06,0.66,0.0007655125058804014,0.00016085773599989686,-0.4395323983064444
1.3333333333333333e-05,0.0,4e-06,0.64,0.0006094728305908031,0.00016085773599989686,-0.4644718247898487
8e-05,0.0,2.4e-05,0.62,0.0006551082720087142,0.0009554756102278443,-0.4313288176614903
0.00016,0.0,4.8e-05,0.6,0.00052285260580016,0.001887741286604,-0.4494184495295539
0.00047555555555555556,0.0,0.00014266666666666667,0.58,0.0004884648622748942,0.005553585576602095,-0.4393221196648304
0.0013644444444444444,0.0,0.0004093333333333333,0.56,0.00039657252676597913,0.01677172027158488,-0.44578711229139806
0.0024666666666666665,0.0,0.00074,0.54,0.00032565269517588344,0.027811625597978156,-0.4462120237893456
0.0054666666666666665,0.0,0.00164,0.52,0.00025906345151172517,0.06551433643228934,-0.4453897259646232
0.01067111111111111,0.0,0.0032013333333333334,0.5,0.00020501038112171737,0.11421218034405145,-0.4409570102369454
0.021506666666666667,0.0,0.006452,0.48,0.00014364001991263602,0.20869523637598372,-0.4386316742651608
0.03596888888888889,7.619047619047619e-06,0.010796,0.46,9.827119395179953e-05,0.27311397796775544,-0.43169789614188175
0.060533333333333335,7.619047619047619e-06,0.018165333333333332,0.44,6.939662177452318e-05,0.3950926749735314,-0.4200137729289373
0.08940444444444444,1.904761904761905e-05,0.026834666666666666,0.42,3.999207051101897e-05,0.46144514790601865,-0.4084822836928265
0.12058222222222223,1.5238095238095238e-05,0.03618533333333333,0.4,7.706607060524605e-06,0.4777442164999741,-0.39778049716656894
0.1536488888888889,4.5714285714285716e-05,0.04612666666666666,0.38,-1.7625441012473347e-06,0.44415772296222,-0.38050761270115924
0.18385333333333334,0.00010476190476190477,0.05522933333333334,0.36,1.177956253015455e-05,0.4497610952796358,-0.3566074859913155
0.21274222222222222,0.0002914285714285714,0.06402666666666668,0.34,4.042190440676974e-05,0.46139056158011316,-0.32835849153085034
0.24271555555555555,0.0004266666666666667,0.07311333333333334,0.32,4.467773452114174e-05,0.49397311802539484,-0.3071328124579112
0.27554666666666666,0.0007752380952380952,0.08320666666666666,0.3,4.506052663226126e-05,0.5034719983609788,-0.28702256832990874
0.31385777777777774,0.0022533333333333333,0.09573466666666666,0.28,7.32100256820738e-05,0.6720457479257975,-0.25891551260356277
0.35198222222222225,0.004872380952380953,0.10900533333333334,0.26,8.732549815431398e-05,0.7233219719274292,-0.23485025653155758
0.39252444444444445,0.01000952380952381,0.124764,0.24,0.0001306625526344954,0.9061606256366574,-0.20236918484126531
0.4343644444444445,0.02290857142857143,0.14634533333333336,0.22,0.00016217277180531812,1.2893483237985632,-0.17329424172006838
0.47368000000000005,0.05004761904761904,0.17713733333333334,0.2,0.00017660182963461947,1.9155678124063014,-0.1491386730652296
0.5088488888888889,0.10552571428571428,0.22652266666666668,0.18,0.00015116919832622465,2.951935952044201,-0.1364632708820473
0.5416933333333334,0.20622857142857146,0.306868,0.16,0.00010293719980195236,4.9356819422418186,-0.13035408645703772
0.5709822222222223,0.3704590476190476,0.430616,0.14,4.230841097736688e-05,6.739568639081467,-0.12781517763851835
0.6003466666666667,0.5686247619047619,0.5781413333333334,0.12,-2.413914402407429e-05,6.878011882911563,-0.1269520734789334
0.6307555555555555,0.7471123809523809,0.7122053333333334,0.1,-8.716204408731318e-05,6.049421542544642,-0.1251026686971462
0.6634666666666666,0.8710228571428572,0.8087559999999999,0.08,-0.00013599212598346038,3.873408830090778,-0.1191657322832366
0.6994088888888889,0.9377066666666667,0.8662173333333334,0.06,-0.0001743116168641427,2.21328679168446,-0.1102017456568731
0.7411777777777777,0.9705466666666667,0.901736,0.04,-0.00016344893965448658,1.4617887122353066,-0.08707329462049214
0.7804,0.9870647619047619,0.9250653333333333,0.02,-0.00014963719971267865,0.9583445801224695,-0.06309551351725146
0.8206933333333333,0.9941790476190476,0.9421333333333334,-0.0,-0.00010476954608253406,0.7152814491009297,-0.030173629271769812
