Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.003309355,0,0.001088778,1.2,0.142944467,0.042584675,-1.057055533,0
0.014056535,0,0.0046246,1.16,0.105470259,0.157910024,-1.054529741,0.000439175
0.040847079,0,0.013438689,1.12,0.078342934,0.266513553,-1.041657066,0.001249248
0.072361567,0,0.023806956,1.08,0.063091111,0.24962684,-1.016908889,0.001982461
0.102118001,0,0.033596822,1.04,0.053817127,0.226685869,-0.986182873,0.002554719
0.129424924,0,0.0425808,1,0.047037776,0.216035623,-0.952962224,0.003007758
0.155110571,0,0.051031378,0.96,0.042001926,0.200654072,-0.917998074,0.003383977
0.202973928,0,0.066778422,0.88,0.033723558,0.1905981,-0.846276442,0.003980203
0.248322121,0,0.081697978,0.8,0.027350462,0.181781284,-0.772649538,0.004435802
0.292788923,0,0.096327556,0.72,0.021790773,0.182174245,-0.698209227,0.004795259
0.337515299,0,0.111042533,0.64,0.016595197,0.18435401,-0.623404803,0.005077684
0.383697467,0,0.126236467,0.56,0.011835494,0.191014778,-0.548164506,0.005293671
0.419869301,0,0.138137,0.5,0.007822503,0.199083552,-0.492177497,0.005410641
0.44527126,0,0.146494244,0.46,0.00557545,0.209642947,-0.45442455,0.005466626
0.471768254,4.64E-07,0.155212067,0.42,0.002816218,0.226640476,-0.417183782,0.005503204
0.499891456,0,0.164464289,0.38,4.62E-05,0.236057059,-0.379953789,0.005516446
0.529947855,3.97E-06,0.174355511,0.34,-0.002753828,0.25695116,-0.342753828,0.005503056
0.562669774,1.11E-05,0.185125822,0.3,-0.006074079,0.280454069,-0.306074079,0.005455516
0.5989769,7.02E-05,0.197110489,0.26,-0.00843488,0.311940748,-0.26843488,0.005368573
0.640225937,0.000327538,0.210854111,0.22,-0.009088464,0.378896545,-0.229088464,0.005248156
0.663816143,0.000756913,0.2189034,0.2,-0.007451375,0.430262422,-0.207451375,0.005181589
0.68947484,0.001726246,0.227995533,0.18,-0.002614726,0.496846876,-0.182614726,0.005135828
0.718945491,0.003924756,0.239166578,0.16,0.003039038,0.581604049,-0.156960962,0.005138198
0.752722324,0.008761053,0.253524311,0.14,0.013872459,0.877187045,-0.126127541,0.005259604
0.772546977,0.012725915,0.262707044,0.13,0.016802427,1.058506316,-0.113197573,0.005400443
0.79433948,0.020222421,0.274906933,0.12,0.023349809,1.344280247,-0.096650191,0.00564537
0.818567984,0.031087266,0.290168422,0.11,0.026775638,1.700232945,-0.083224362,0.006027864
0.847549139,0.04831896,0.311265689,0.1,0.029253033,2.450218874,-0.070746967,0.00661889
0.878873421,0.077223348,0.340966222,0.09,0.026626811,3.659133801,-0.063373189,0.007448721
0.91353151,0.125061401,0.384468067,0.08,0.024250686,5.361437712,-0.055749314,0.008555353
0.941927795,0.206175493,0.448238,0.07,0.020201656,7.114719629,-0.049798344,0.009972714
0.962728065,0.318823514,0.530668111,0.06,0.012394075,8.251798339,-0.047605925,0.011316149
0.976691861,0.433420566,0.612156822,0.05,0.001678805,7.303912698,-0.048321195,0
0.984759203,0.53234095,0.681186556,0.04,-0.005999014,6.608214345,-0.045999014,0.011797437
0.990145154,0.615100712,0.738490333,0.03,-0.014595252,5.096530209,-0.044595252,-0.00081589
0.993330226,0.68439033,0.786031556,0.02,-0.021193299,4.371341725,-0.041193299,0.010371948
0.995864235,0.744080179,0.826917133,0.01,-0.028205706,3.641454133,-0.038205706,-0.002708266
0.997198109,0.794520417,0.861201378,0,-0.034822527,3.223047951,-0.034822527,0.008266598
0.998084161,0.837603477,0.890401622,-0.01,-0.042161347,2.807384273,-0.032161347,-0.004941874
0.998768119,0.874119126,0.915128644,-0.02,-0.049017056,2.170661454,-0.029017056,-0.006069159
0.999157514,0.903250836,0.934804133,-0.03,-0.05615223,1.718143017,-0.02615223,-0.007103788
0.999395475,0.927969829,0.951468867,-0.04,-0.064337358,1.448761158,-0.024337358,-0.008107751
0.999609389,0.947588442,0.964703333,-0.05,-0.072478576,1.125891774,-0.022478576,-0.009013094
