Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0008583333333333333,0.0,0.0002575,1.2,0.17607365334078362,0.009807305165499724,-1.0239263466592163,0.0
0.0037275,0.0,0.0011182499999999999,1.16,0.13637306507342073,0.04240180404852166,-1.0236269349265792,0.00013446925643751317
0.01751,0.0,0.005253,1.12,0.0996415382879079,0.17808313347001414,-1.0203584617120922,0.0006223999470616399
0.046588333333333336,0.0,0.0139765,1.08,0.07438591048296739,0.24142342575400091,-1.0056140895170327,0.0013814641717380051
0.079035,0.0,0.0237105,1.04,0.06052559256104506,0.22427724830115928,-0.979474407438955,0.0020380784570532134
0.10849083333333333,0.0,0.03254725,1.0,0.05180176767251288,0.20664436236348815,-0.9481982323274871,0.00253438285732516
0.13602083333333334,0.0,0.040806249999999995,0.96,0.04553613090357178,0.1843768082392184,-0.9144638690964282,0.002936339709495101
0.18633416666666666,0.0,0.05590025,0.88,0.03685952197646769,0.1771308764248256,-0.8431404780235323,0.0035581797017807592
0.2328,0.0,0.06984,0.8,0.030099541976194244,0.18192397457218829,-0.7699004580238058,0.004024876007647819
0.2775683333333333,0.0,0.0832705,0.72,0.02333800451820156,0.1590307394620228,-0.6966619954817984,0.004383722491744311
0.3229433333333333,0.0,0.096883,0.64,0.018512628388256736,0.17581210591476462,-0.6214873716117433,0.0046685683619638926
0.36925749999999996,0.0,0.11077725,0.56,0.013403567990735943,0.17955522654678246,-0.5465964320092641,0.004890294167733302
0.405635,0.0,0.12169050000000001,0.5,0.009086011819268491,0.18259365772450825,-0.4909139881807315,0.005013011371164068
0.4310791666666666,0.0,0.12932375,0.46,0.006844097761371126,0.19188981547293218,-0.4531559022386289,0.0050738106256422765
0.4576591666666667,0.0,0.13729775,0.42,0.004348916026462923,0.21098232317728327,-0.41565108397353706,0.005118437171614371
0.48580333333333336,5e-06,0.1457445,0.38,0.0017021826529920459,0.23372884914197953,-0.37829781734700796,0.005143993230499714
0.5161866666666667,3.928571428571428e-06,0.15485875,0.34,-0.0020144919744668477,0.23626370333050206,-0.34201449197446687,0.005142569997883088
0.5494166666666667,6.357142857142857e-05,0.16486949999999997,0.3,-0.003736099926434977,0.25899382922042924,-0.30373609992643497,0.005113786128947112
0.5866425,0.000495,0.17633925,0.26,-0.00045418170531341673,0.31025431297802086,-0.2604541817053134,0.005089755387574239
0.6296158333333334,0.0022525,0.1904615,0.22,0.00941450369074523,0.38935210033781936,-0.21058549630925477,0.005153025341153621
0.654565,0.005427142857142857,0.2001685,0.2,0.023963892285481736,0.545200358948475,-0.17603610771451828,0.0053150273860242386
0.682675,0.012358571428571429,0.2134535,0.18,0.03593915214266957,0.7431682002957422,-0.14406084785733042,0.005712933358638234
0.7141133333333334,0.02917785714285714,0.2346585,0.16,0.04838075387333109,1.3937748821774611,-0.11161924612666892,0.006606935162172881
0.7546558333333333,0.07063857142857143,0.27584375,0.14,0.0432143500836647,2.8683175487652917,-0.09678564991633531,0.008493118789795312
0.778535,0.11027892857142857,0.31075575,0.13,0.036946021870722226,4.580453604109051,-0.09305397812927778,0.009892398242631089
0.80619,0.18708,0.372813,0.12,0.02602339735604406,7.1061911692648305,-0.09397660264395594,0.01184625273828621
0.8420741666666667,0.3051192857142857,0.46620575000000003,0.11,0.014903533897786883,11.697125025584208,-0.09509646610221312,0.01375739206771432
0.8828166666666668,0.438135,0.5715395,0.1,-0.0004785227146422155,10.632844615139414,-0.10047852271464222,0.014517112328570602
0.9284133333333333,0.5587117857142857,0.66962225,0.09,-0.012568563459011528,7.88041161669432,-0.10256856345901152,0.013877265282871133
0.9565275000000001,0.6567157142857143,0.74665925,0.08,-0.021348688378887384,6.845219111240945,-0.10134868837888739,0.012570823617953022
0.9732358333333334,0.7346060714285714,0.806195,0.07,-0.029065109058047142,5.578159049287786,-0.09906510905804715,0.011070111997575035
0.9834125,0.7997,0.85481375,0.06,-0.036831150630899756,4.231355164970004,-0.09683115063089975,0.00946821510969904
0.9937658333333333,0.8896400000000001,0.9208777499999999,0.04,-0.05384260756009537,2.320403460984455,-0.09384260756009537,0.006473079529134094
0.9970733333333334,0.9437539285714286,0.95974975,0.02,-0.07188534758104982,0.9822113536489523,-0.09188534758104983,0.004029430993010795
0.9988458333333333,0.9717075,0.9798490000000001,-0.0,-0.0902944278812355,0.8546533499624677,-0.0902944278812355,0.0023995850670306155
