Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0,0.0,0.0,0.8,,0.0,
1.0666666666666667e-05,0.0,3.2000000000000003e-06,0.76,0.0007165359127946118,0.00012873776643069901,-0.5536376571151518
0.00013866666666666666,0.0,4.1599999999999995e-05,0.72,0.0004990830223888972,0.0016414065219914123,-0.5762640895519976
0.0006373333333333334,0.0,0.0001912,0.68,0.00038915878408307756,0.007225755289930758,-0.5679222701840737
0.002194666666666667,0.0,0.0006584,0.64,0.0002773954761863597,0.023727915103219737,-0.5601101028583284
0.008424000000000001,0.0,0.0025272000000000003,0.6,0.00018780343372883668,0.0737975191159594,-0.545912611086095
0.024512,0.0,0.0073536,0.56,0.00013965356496596792,0.17938875349760808,-0.5197797732898013
0.060234666666666666,0.0,0.0180704,0.52,0.00010190685258035256,0.38325088649052996,-0.4906508264568585
0.12194133333333333,0.0,0.0365824,0.48,7.638644918015974e-05,0.5505914149033547,-0.458000702636114
0.21789866666666668,3.428571428571428e-06,0.065372,0.44,6.198752491794518e-05,0.8921805088133463,-0.4221475928236318
0.3593226666666667,2.1714285714285715e-05,0.10781199999999999,0.4,2.188094567306837e-05,1.1257755986228848,-0.39369828764615633
0.5215466666666667,8.8e-05,0.1565256,0.36,-1.1635337165970105e-05,1.171274496150982,-0.3633509771037994
0.6665733333333334,0.0004468571428571429,0.20028479999999999,0.32,-1.671293063288223e-05,1.1374577901565672,-0.3248133240222701
0.7901066666666667,0.0020274285714285715,0.2384512,0.28,-1.0618570587246479e-05,0.8562132219256136,-0.283058148329127
0.8862613333333333,0.010557714285714285,0.2732688,0.24,7.541594132243335e-05,0.8545072917874237,-0.21828020889913918
0.9460746666666667,0.049909714285714286,0.3187592,0.2,0.0001854910578392525,1.7203318891594817,-0.1465785753422953
0.979128,0.20911771428571427,0.4401208,0.16,0.00010464768032372478,4.634181772465217,-0.12986146806676727
0.9937386666666667,0.5698434285714286,0.697012,0.12,-2.560093003300628e-05,6.6793325209865735,-0.1273730678495058
0.9985493333333333,0.8693851428571429,0.9081344,0.08,-0.00016353435181075448,3.1060278261302376,-0.1270978933214973
0.9997519999999999,0.9706571428571429,0.9793856,0.04,-0.0003030028012315085,0.7690892164098231,-0.12726480675467447
0.9999653333333334,0.9940365714285715,0.9958152,-0.0,-0.00044108891956313095,0.17238712880160983,-0.12703360883418172
