Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0004369380315917375,0.0,0.00014383999999999998,1.6,0.052874096761502454,0.005012309001586013,-1.5471259032384976,0.0
0.0052157958687727825,0.0,0.00171704,1.5,0.0035946673581415123,0.02019539024924893,-1.4964053326418585,4.4418329856511944e-05
0.014062211421628189,0.0,0.00462928,1.4,0.016348695615585385,0.0335654894072438,-1.3836513043844145,7.345825954981515e-05
0.03177861482381531,0.0,0.01046152,1.3,0.0056731553496029985,0.09726398591930654,-1.294326844650397,0.0001376766195864203
0.07619246658566221,0.0,0.02508256,1.15,0.003078664451622304,0.11594003584643876,-1.1469213355483776,0.0002016569732796739
0.13166002430133658,0.0,0.04334248,1.0,0.0032905614593637944,0.14190365169624036,-0.9967094385406362,0.00025980775107794054
0.17945370595382748,0.0,0.05907616,0.9,0.011120910898824055,0.20960336286145065,-0.888879089101176,0.000373180498284227
0.30695261239368166,0.0,0.10104880000000001,0.7,-0.004091110288834021,0.26447448841423743,-0.704091110288834,0.000520710143421673
0.44455042527339006,0.0,0.146346,0.5,0.0026424330315021893,0.23775595399301153,-0.4973575669684978,0.0004878996316912673
0.642762332928311,1.5026833631484794e-05,0.21160744,0.3,-0.0013843438151952547,0.2712839619374297,-0.30138434381519524,0.0005289519886435984
0.743753098420413,0.0009118664281454979,0.2454552,0.2,0.008111189203185543,0.38468389359515726,-0.19188881079681447,0.0006427963127684994
0.8407394896719319,0.04104651162790697,0.30430544,0.1,0.05907481327847759,1.4605403736777784,-0.040925186721522414,0.0026197524981117336
0.8599433778857837,0.0862386404293381,0.34094224,0.08,0.049490196368979014,1.618304534964594,-0.030509803631020984,0.004608489770837704
