Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0,0.0,0.0,1.6,,0.0,,0.0
0.0,0.0,0.0,1.5,,0.0,,
0.0,0.0,0.0,1.4,,0.0,,
0.0,0.0,0.0,1.35,,0.0,,
2.4390243902439026e-05,0.0,8e-06,1.3,0.24286793957261987,0.0003210707516150246,-1.0571320604273802,
0.00038048780487804875,0.0,0.0001248,1.25,0.19294481322777535,0.005101852926385827,-1.0570551867722247,
0.003346341463414634,0.0,0.0010976,1.2,0.1435625267951166,0.04471285443503153,-1.0564374732048833,
0.013882926829268293,0.0,0.0045536000000000005,1.16,0.1061862082420526,0.15100816216007112,-1.0538137917579473,
0.04094146341463415,0.0,0.013428800000000001,1.12,0.07914769296401558,0.2455766250177296,-1.0408523070359845,
0.07194634146341464,0.0,0.023598400000000002,1.08,0.06332829989244693,0.28100777532783944,-1.0166717001075531,
0.10197073170731706,0.0,0.033446399999999994,1.04,0.05423463563045705,0.251713486261011,-0.985765364369543,
0.1292487804878049,0.0,0.0423936,1.0,0.04762010330963218,0.22536763245780142,-0.9523798966903678,
0.1548780487804878,0.0,0.0508,0.96,0.041093776840454566,0.2002501515092956,-0.9189062231595454,
0.20246829268292682,0.0,0.0664096,0.88,0.031783923671444336,0.19454896651323553,-0.8482160763285557,
0.24777073170731706,0.0,0.0812688,0.8,0.02622656906284193,0.19482939409178082,-0.7737734309371581,
0.2928292682926829,0.0,0.09604800000000001,0.72,0.02123438562588098,0.18047528786764147,-0.698765614374119,
0.33772682926829267,0.0,0.1107744,0.64,0.017231667014796725,0.17694964733798202,-0.6227683329852033,
0.3837317073170732,0.0,0.125864,0.56,0.012532784926912344,0.1827924129304786,-0.5474672150730877,
0.41975121951219513,0.0,0.1376784,0.5,0.006742065384183371,0.2080305855350264,-0.49325793461581663,
0.44503414634146343,0.0,0.14597120000000002,0.46,0.004955162779180844,0.20848586128189375,-0.4550448372208192,
0.4718926829268293,0.0,0.1547808,0.42,0.0029241625825215944,0.22639258313669763,-0.4170758374174784,
0.5000780487804878,0.0,0.1640256,0.38,0.0002549242853684963,0.23015197348915928,-0.3797450757146315,
0.5302634146341464,0.0,0.1739264,0.34,-0.00366353442267886,0.2549422459478822,-0.3436635344226789,
0.5628146341463415,1.4285714285714284e-05,0.1846128,0.3,-0.005788939713219088,0.2924225239514643,-0.3057889397132191,
0.5987463414634147,5.2380952380952384e-05,0.19642400000000002,0.26,-0.008829113196087646,0.3001057341429978,-0.26882911319608765,
0.6410536585365854,0.0004571428571428571,0.2105728,0.22,-0.007314028278149531,0.3882163681611052,-0.22731402827814953,
0.6636195121951219,0.0007595238095238094,0.2181776,0.2,-0.006230976939681582,0.4540857993887192,-0.2062309769396816,
0.6905024390243902,0.0016190476190476191,0.2275728,0.18,-0.006575541799934331,0.5238977731357917,-0.18657554179993432,
0.7184439024390243,0.004121428571428572,0.2384192,0.16,0.003348562680483086,0.6459508207291215,-0.15665143731951692,
0.753370731707317,0.008583333333333333,0.25287360000000003,0.14,0.012316198941002193,0.8101238636802898,-0.12768380105899782,
0.7738146341463416,0.01311904761904762,0.2626272,0.13,0.016736508317219678,0.9590260080201463,-0.11326349168278033,
0.783819512195122,0.016611904761904762,0.268256,0.125,0.02179701032564345,1.1847072324735437,-0.10320298967435655,
0.7951268292682927,0.020683333333333335,0.2747008,0.12,0.022738594384367372,1.2963086405425082,-0.09726140561563262,
0.808209756097561,0.024521428571428572,0.28157119999999997,0.115,0.020077062741091195,1.534082549998333,-0.09492293725890881,
0.8199317073170731,0.030602380952380954,0.28950240000000005,0.11,0.025519888175951425,1.9003535130811404,-0.08448011182404858,
0.8333024390243902,0.0403,0.3004048,0.105,0.030701582035663685,2.0330479027243475,-0.07429841796433631,
0.8486926829268292,0.047299999999999995,0.31015679999999995,0.1,0.023222083038636626,2.806617203718835,-0.07677791696136338,
0.8620536585365853,0.061750000000000006,0.32424959999999997,0.095,0.029885972060286134,2.7314566296600282,-0.06511402793971387,
0.8805853658536585,0.0767952380952381,0.3404384,0.09,0.029395284943596327,3.6431820303534805,-0.06060471505640367,
0.9003756097560975,0.10010238095238096,0.36259199999999997,0.085,0.02986600183509052,4.520294508271632,-0.055133998164909485,
0.913380487804878,0.12850952380952382,0.3859472,0.08,0.027514457325640437,6.3300019857387335,-0.052485542674359564,
0.928219512195122,0.1719452380952381,0.42000319999999997,0.075,0.024357940348206222,6.912691759183719,-0.050642059651793775,
0.9436439024390244,0.2247857142857143,0.46057119999999996,0.07,0.02147105498503534,9.574035872242641,-0.048528945014964665,
0.9527756097560975,0.2970452380952381,0.5121248,0.065,0.01528530987555149,12.719503616879726,-0.04971469012444851,
0.9637756097560976,0.38474523809523814,0.5746671999999999,0.06,0.00866934552537385,11.552092685003062,-0.05133065447462615,
0.9765121951219512,0.5417928571428571,0.6843808,0.05,-0.006753409182599146,9.908107023582795,-0.05675340918259915,
0.9851121951219513,0.6568095238095237,0.7644928,0.04,-0.019084567765179042,7.685976609544842,-0.05908456776517904,
0.9903170731707317,0.7468190476190476,0.8266864,0.03,-0.02889421786491509,4.991797042020669,-0.05889421786491509,
0.9929073170731708,0.814995238095238,0.8733504000000001,0.02,-0.03806318817437407,4.589901821980127,-0.05806318817437407,
0.9954195121951219,0.8663047619047619,0.9086544,0.01,-0.04807922461791992,2.847805707064208,-0.05807922461791992,
0.9972243902439025,0.9037761904761904,0.9344272,-0.0,-0.05794038168840269,2.3066785811013157,-0.05794038168840269,
