Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0008906666666666667,0.0,0.0002672,1.2,0.17637485432373712,0.010746766727270384,-1.0236251456762628
0.004544,0.0,0.0013632,1.16,0.13678506638186305,0.04663112967905819,-1.0232149336181369
0.017594666666666668,0.0,0.005278400000000001,1.12,0.1002927130350788,0.18621324771446612,-1.0197072869649213
0.048976,0.0,0.0146928,1.08,0.07392709611918824,0.2683976635333254,-1.0060729038808118
0.08381333333333332,0.0,0.025144,1.04,0.057496079934189814,0.23313218057328852,-0.9825039200658102
0.11836266666666667,0.0,0.0355088,1.0,0.049702059538764276,0.24948105166788803,-0.9502979404612357
0.148624,0.0,0.0445872,0.96,0.042285282142788705,0.20432793057650567,-0.9177147178572113
0.17747733333333335,0.0,0.053243200000000004,0.92,0.03780576196896701,0.21146936933451954,-0.882194238031033
0.20439466666666667,0.0,0.061318399999999995,0.88,0.03219310963691957,0.19372681907857206,-0.8478068903630804
0.23026666666666665,0.0,0.06908,0.84,0.029379195496313182,0.1741067399069009,-0.8106208045036868
0.25589866666666666,0.0,0.0767696,0.8,0.02548959630613923,0.19908392969970443,-0.7745104036938608
0.2816533333333333,0.0,0.084496,0.76,0.022826887250928407,0.1932304359599239,-0.7371731127490716
0.3063786666666667,0.0,0.0919136,0.72,0.01970969559177904,0.1895263368276905,-0.7002903044082209
0.33122666666666667,0.0,0.099368,0.68,0.016970907807713376,0.1832411383183177,-0.6630290921922867
0.3560266666666667,0.0,0.106808,0.64,0.015351324105435937,0.20327904787688902,-0.6246486758945641
0.381936,0.0,0.1145808,0.6,0.012498978685318352,0.18294487640711338,-0.5875010213146816
0.4075786666666667,0.0,0.1222736,0.56,0.009023417957190971,0.19351973489094634,-0.5509765820428091
0.43373333333333336,0.0,0.13012,0.52,0.006345887148523688,0.1961561770660223,-0.5136541128514763
0.4479626666666667,0.0,0.1343888,0.5,0.0047169522496982585,0.21338702564699474,-0.49528304775030174
0.4617226666666666,0.0,0.1385168,0.48,0.004110350449483879,0.20950426160183047,-0.4758896495505161
0.4755893333333333,0.0,0.1426768,0.46,0.002998589218773773,0.2231929648112837,-0.45700141078122625
0.4904426666666667,0.0,0.1471328,0.44,0.0011032541775878313,0.23371041739196136,-0.43889674582241217
0.5050986666666666,0.0,0.1515296,0.42,0.00010863070256383889,0.2257070132684298,-0.41989136929743615
0.5196906666666666,0.0,0.1559072,0.4,-0.0020608641552185003,0.24082297267688105,-0.4020608641552185
0.535888,2.9714285714285713e-05,0.16078720000000002,0.38,-0.0019070160751311627,0.23302443490246652,-0.38190701607513117
0.5519626666666666,6.857142857142856e-06,0.1655936,0.36,-0.004789404749194426,0.26358665686681054,-0.3647894047491944
0.5689973333333334,1.6e-05,0.17071039999999998,0.34,-0.006321387918199417,0.26087264193525406,-0.34632138791819944
0.58656,1.8285714285714288e-05,0.1759808,0.32,-0.008735423433814782,0.2656173713461147,-0.3287354234338148
0.604688,0.000112,0.1814848,0.3,-0.008824819502179726,0.3046337859270114,-0.3088248195021797
0.6241066666666667,0.00015085714285714285,0.18733760000000002,0.28,-0.00807462239246537,0.28321813469487467,-0.2880746223924654
0.6439306666666667,0.000496,0.1935264,0.26,-0.00602111233395658,0.33395917630534655,-0.2660211123339566
0.6671786666666667,0.0009942857142857143,0.20084960000000002,0.24,-0.004163731451057917,0.3613935760060348,-0.2441637314510579
0.690048,0.0021485714285714285,0.20851840000000002,0.22,0.0042446454288120605,0.4457609118924233,-0.21575535457118794
0.7157226666666667,0.004870857142857143,0.2181264,0.2,0.018493031392111198,0.5538152747153818,-0.1815069686078888
0.7452,0.012148571428571429,0.232064,0.18,0.03281162457335829,0.7933103812877585,-0.1471883754266417
0.77664,0.0264,0.25147200000000003,0.16,0.04089364697757408,1.1877606282155773,-0.11910635302242592
0.8124693333333334,0.056749714285714285,0.2834656,0.14,0.03725930174294069,2.0168629969185226,-0.10274069825705932
0.8337226666666667,0.08089371428571428,0.30674239999999997,0.13,0.03558039007804867,2.688081905278028,-0.09441960992195134
0.8543573333333334,0.118544,0.33928800000000003,0.12,0.031543542054489185,3.494550823307705,-0.08845645794551081
0.8784053333333333,0.16644114285714284,0.3800304,0.11,0.027149880638345156,4.585039340838015,-0.08285011936165484
0.9028373333333334,0.23008685714285715,0.43191199999999996,0.1,0.01997546021596902,5.156768919320296,-0.08002453978403098
0.925664,0.31063085714285715,0.4951408,0.09,0.011726143245923262,6.4625678439258065,-0.07827385675407673
0.9474186666666666,0.4001005714285714,0.564296,0.08,0.004475779728047191,7.483502894792601,-0.07552422027195281
0.9625226666666666,0.5017028571428571,0.6399488,0.07,-0.004653074723374326,7.834718244296886,-0.07465307472337433
0.9738666666666668,0.5992799999999999,0.711656,0.06,-0.013409911758728674,7.212746122007778,-0.07340991175872867
0.9881973333333334,0.7670217142857143,0.8333744000000001,0.04,-0.03144884502549707,5.255805397597705,-0.07144884502549707
0.9951893333333334,0.882742857142857,0.9164768,0.02,-0.0511881289367533,2.8880221783810254,-0.0711881289367533
0.9972639999999999,0.9439085714285714,0.9599152000000001,-0.0,-0.07220337488371245,1.582063414694649,-0.07220337488371245
