Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.014536585365853658,0.0,0.004768,1.6,0.04865174916303894,0.029378618493159554,-1.5513482508369612,0.0
0.023658536585365854,0.0,0.0077599999999999995,1.5,0.0017036602673792256,0.039456887547870585,-1.4982963397326208,7.533169250790557e-05
0.04882926829268292,0.0,0.016016,1.4,-0.012798208598458372,0.08187433110260281,-1.4127982085984583,2.953339699721086e-05
0.06068292682926829,0.0,0.019904,1.35,0.008282848017216793,0.043655306693487175,-1.3417171519827833,2.0755536027277226e-05
0.06843902439024391,0.0,0.022448,1.3,0.00927676983987169,0.09653269377071141,-1.2907232301601284,4.309136994149375e-05
0.08082926829268293,0.0,0.026512,1.25,-0.016286961760445973,0.09013706755380102,-1.266286961760446,2.8846659958886803e-05
0.09204878048780488,0.0,0.030192,1.2,0.0033797807967630433,0.08049205059765585,-1.196620219203237,5.097446985710217e-06
0.10351219512195121,0.0,0.033951999999999996,1.16,-0.009039696619763893,0.08956971361520505,-1.1690396966197638,-5.543194761531368e-06
0.11829268292682926,0.0,0.038799999999999994,1.12,0.0050592307954659965,0.08123476848091292,-1.114940769204534,-1.5191843919629465e-05
0.13121951219512196,0.0,0.04304,1.08,0.012532003147098125,0.12198109679832289,-1.067467996852902,2.210157203860654e-05
0.15097560975609758,0.0,0.04952,1.04,-0.012093190421151423,0.0985132747927127,-1.0520931904211515,2.3523325270673855e-05
0.1646829268292683,0.0,0.054016,1.0,-0.00966470505700956,0.09476873879798162,-1.0096647050570096,-2.5388423764232036e-05
0.17697560975609758,0.0,0.058048,0.96,0.009902886575133163,0.12696349593180506,-0.9500971134248668,-2.4908249823694852e-05
0.21351219512195121,0.0,0.070032,0.88,0.007840325385611635,0.17147499129628455,-0.8721596746143884,8.140907624508793e-05
0.24990243902439024,0.0,0.081968,0.8,0.005280265250686256,0.1276340051319579,-0.7947197347493138,0.00015971276116251375
0.30746341463414634,0.0,0.100848,0.72,-0.0019803992368142564,0.18601988317665677,-0.7219803992368142,0.00019086349633346542
0.3519512195121951,0.0,0.11544,0.64,-0.012383464127585064,0.14648047141957046,-0.6523834641275851,8.606474922680792e-05
0.4068292682926829,0.0,0.13344,0.56,-0.004001116551224815,0.31539721222904504,-0.5640011165512249,-6.139647688248102e-05
0.444,0.0,0.145632,0.5,-0.013307161662073352,0.128149781439772,-0.5133071616620734,-0.00016690774087074672
0.4654146341463415,0.0,0.15265600000000001,0.46,0.007361515425016341,0.18023287300295732,-0.4526384845749837,-0.00018778885045529095
0.4853658536585366,0.0,0.15919999999999998,0.42,-0.0012304394880365832,0.2204943715911043,-0.42123043948803657,-0.0001677279699894933
0.5139512195121951,0.0,0.168576,0.38,0.002014292120947725,0.2112310291026744,-0.3779857078790523,-0.00016405326884640585
0.5366341463414633,0.0,0.17601599999999998,0.34,-0.015368433839402895,0.20179232266973687,-0.3553684338394029,-0.0002137306760390589
0.5595609756097562,0.00014285714285714287,0.18363200000000002,0.3,0.004956429179432065,0.13717586682647293,-0.2950435708205679,-0.00025337958978422805
0.578780487804878,0.00016666666666666666,0.189952,0.26,0.02316821654925208,0.12567405516235228,-0.23683178345074793,-0.00016450570928158628
0.5953658536585366,0.0005238095238095238,0.195632,0.22,0.013718717570353672,0.16296468221736107,-0.20628128242964633,-5.974681638190611e-05
0.6047317073170732,0.0008333333333333334,0.198912,0.2,0.02287742236155807,0.1656982966486237,-0.17712257763844194,2.7085310642924513e-07
0.6135609756097561,0.001880952380952381,0.202512,0.18,0.0274750950930997,0.16621407295660273,-0.1525249049069003,9.090538452481303e-05
0.6216585365853659,0.003761904761904762,0.20643199999999998,0.16,0.07688369984487897,0.24445733885209858,-0.08311630015512103,0.0002954486226032501
0.6286341463414634,0.010261904761904762,0.213088,0.14,0.07285343414910718,0.4867690482638254,-0.06714656585089283,0.0007937738045352377
0.632,0.013285714285714286,0.216224,0.13,0.07390644824681375,0.5831057470376839,-0.05609355175318625,0.0010238933001320417
0.634,0.013095238095238096,0.216752,0.125,0.06842082259756001,0.5785256534239737,-0.05657917740243999,0.0010614676996349565
0.6368292682926829,0.0185,0.221312,0.12,0.07918973912483993,0.6087501450620154,-0.04081026087516008,0.001398019780362029
0.638,0.023904761904761904,0.225328,0.115,0.06666645665443453,0.7233040630277997,-0.04833354334556547,0.0016908990214868115
0.6405365853658537,0.032452380952380955,0.231904,0.11,0.08297603698113862,1.1835209469653385,-0.027023963018861376,0.002182923540560576
0.6419024390243903,0.032452380952380955,0.232352,0.105,0.06285114204401004,1.1953941175711746,-0.04214885795598996,0.0022155888286622097
0.6466341463414634,0.047523809523809524,0.244032,0.1,0.07021412530661844,1.4518896754476334,-0.029785874693381568,0.0029926899899898798
0.6482926829268292,0.06233333333333333,0.254528,0.095,0.06851006575189882,1.966582853016735,-0.02648993424810118,0.0037207145446649767
0.6490731707317072,0.07938095238095239,0.26624000000000003,0.09,0.06431017118296328,2.368186917333775,-0.02568982881703672,0.004498509852155533
0.6490731707317072,0.09523809523809523,0.27689600000000003,0.085,0.0596010408037987,2.8670148156740742,-0.0253989591962013,0.005158708789621001
0.6495609756097561,0.11592857142857142,0.29096,0.08,0.05529659392095426,5.327453483424448,-0.02470340607904574,0.005966668957005462
0.6535121951219512,0.15907142857142859,0.321248,0.075,0.050551428236773534,6.517689837917299,-0.024448571763226463,0.007569631404562091
0.657219512195122,0.20661904761904765,0.354416,0.07,0.04950045324601844,4.942808144108218,-0.02049954675398157,0.009228891807072714
