Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
4.034021871202916e-07,0.0,1.328e-07,1.6,0.2668531258078244,5.347626010599203e-06,-1.3331468741921757
2.475334143377886e-05,0.0,8.1488e-06,1.5,0.1841355277897665,0.0003312245050481606,-1.3158644722102335
0.0014527776427703523,0.0,0.0004782544,1.4,0.08131282518181582,0.018353273100460334,-1.318687174818184
0.00818098177399757,0.0,0.0026931792,1.35,0.03788063746087422,0.08357346683223055,-1.3121193625391259
0.0269070085054678,0.0,0.0088577872,1.3,0.010303458690275491,0.15919909600453933,-1.2896965413097246
0.05197565492102066,0.0,0.0171103856,1.25,-0.0009445624745230141,0.16944469816460267,-1.250944562474523
0.07642858323207775,0.0,0.0251602896,1.2,0.002622738194310026,0.1592598054177267,-1.19737726180569
0.09707976184690158,0.0,0.031958657599999996,1.16,0.004088823924061735,0.18028275944402505,-1.1559111760759382
0.11975257837181044,0.0,0.0394225488,1.12,-5.6609428484621915e-05,0.18388057836632435,-1.1200566094284847
0.14224528311057108,0.0,0.0468271472,1.08,-0.0032285781107479483,0.17376400444131423,-1.083228578110748
0.1625943426488457,0.0,0.0535260576,1.04,-0.003070110958749206,0.16277140340356924,-1.0430701109587492
0.18204701822600242,0.0,0.0599298784,1.0,0.0006176085190451319,0.160540034156964,-0.9993823914809549
0.2019600680437424,0.0,0.0664852544,0.96,0.001990518133145769,0.16909742516432458,-0.9580094818668542
0.24519146537059539,0.0,0.0807170304,0.88,-0.002004469583957058,0.18056488092751868,-0.8820044695839571
0.28695299635479954,0.0,0.0944649264,0.8,-0.00039225569100875823,0.17205174255497377,-0.8003922556910088
0.3273841458080195,0.0,0.10777486080000001,0.72,0.0020217515250937623,0.1651789785335463,-0.7179782484749062
0.3694534629404617,0.0,0.12162408000000001,0.64,0.0014023624733547901,0.18136139027511264,-0.6385976375266452
0.41264556500607535,0.0,0.13584292,0.56,-9.614001858138099e-05,0.1746432990987942,-0.5600961400185814
0.44517653948967195,0.0,0.1465521168,0.5,0.0016870140235056286,0.18189792769867677,-0.49831298597649437
0.4678877861482381,0.0,0.1540286592,0.46,0.0017945966630054655,0.19459642322353454,-0.45820540333699455
0.4922216136087485,0.0,0.1620393552,0.42,0.0008105914441953188,0.20506356302992415,-0.41918940855580467
0.5172159125151884,2.432915921288014e-07,0.1702676416,0.38,0.0005278957739962009,0.20927429748595253,-0.3794721042260038
0.5420994799513973,2.7429934406678594e-06,0.1784609888,0.34,-0.0033244990956303733,0.19399959670320813,-0.3433244990956304
0.5655129380315917,1.3011329755515802e-05,0.1861755872,0.3,-0.0022022547736872955,0.1840116789486745,-0.3022022547736873
0.5873104835965979,6.232796660703638e-05,0.19338442079999998,0.26,0.003897772127346988,0.18417227745251463,-0.256102227872653
0.6094853462940462,0.0003475849731663685,0.200875736,0.22,0.010654510935410755,0.19598740101525952,-0.20934548906458925
0.6209520972053463,0.0007657912939773406,0.2049311232,0.2,0.016573719548712756,0.21232995226213427,-0.18342628045128725
0.6323656962332928,0.001690144305307096,0.20930853600000002,0.18,0.02919412905505736,0.23895931183808386,-0.15080587094494263
0.6434543475091131,0.003806607036374478,0.2143786432,0.16,0.048407171189816106,0.281646657586869,-0.1115928288101839
0.6544665273390037,0.008703231961836613,0.2212885088,0.14,0.06925224961909732,0.4223450640855407,-0.0707477503809027
0.6599809623329282,0.013200228980322002,0.22612044639999998,0.13,0.07287464540338161,0.5473220621571718,-0.0571253545966184
0.6626590473876063,0.0162583542039356,0.2290534624,0.125,0.07512502818213637,0.6341728905948718,-0.04987497181786362
0.6654540461725394,0.020161722122838403,0.23259195519999998,0.12,0.07668928490136045,0.761802493376362,-0.043310715098639534
0.6682196646415554,0.024800624925462134,0.2366141728,0.115,0.07386484173373611,0.8850650707697924,-0.041135158266263884
0.6711242770352369,0.030989335718545022,0.2417217584,0.11,0.07390934926039522,1.096277677046381,-0.03609065073960478
0.6740055066828676,0.03838937626714371,0.2476342064,0.105,0.07187019314981902,1.3661963113533588,-0.03312980685018097
0.6769920486026731,0.04819600715563506,0.255195664,0.1,0.06984867645593291,1.6771055437714304,-0.030151323544067094
0.6799279611178615,0.060455890280262374,0.264386096,0.095,0.06693519505415199,2.0477896323303715,-0.028064804945848013
0.6829016622114216,0.07657137745974955,0.2761753072,0.09,0.06292361502560577,2.6761298454027433,-0.027076384974394224
0.686006269744836,0.0976537602862254,0.2913394064,0.085,0.05963465896390938,3.401523944843584,-0.025365341036090623
0.6890446464155529,0.1250884937388193,0.3107428592,0.08,0.0558665012346542,4.375255222428184,-0.024133498765345807
0.6920413317132442,0.16078312939773404,0.3356733296,0.075,0.051241807458923844,5.579598800532989,-0.023758192541076154
0.695072772782503,0.20659274180083484,0.367400368,0.07,0.04690740191298964,7.025513105670041,-0.02309259808701037
0.6982111786148237,0.2611819558735838,0.40505197600000004,0.065,0.042075993255155764,7.971985403412689,-0.022924006744844242
0.7013495358444715,0.3195957066189624,0.4452690672,0.06,0.03727802917286179,7.903176787544098,-0.022721970827138206
0.7074311591737545,0.43393336911150865,0.5239688416,0.05,0.027373700449613743,7.4009082889506645,-0.02262629955038626
0.713409496962333,0.5323455527728086,0.5919518032,0.04,0.017587535146073696,6.305631235357151,-0.022412464853926305
0.7192347071688943,0.6149590626118069,0.6492866048,0.03,0.0078105023333483875,5.2489921264813955,-0.02218949766665161
0.7250671688942891,0.6847829433512225,0.6980445104,0.02,-0.0019318663428819598,4.453166597403607,-0.02193186634288196
