Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0,0.0,0.0,1.6,,0.0,,0.0
4.878048780487805e-05,0.0,1.6e-05,1.5,0.15722455821206283,0.0006395626216909727,-1.3427754417879372,
0.002219512195121951,0.0,0.000728,1.4,0.07192498803923564,0.027038283496447595,-1.3280750119607643,
0.012853658536585367,0.0,0.004216,1.35,0.02797759293528146,0.12445811251660159,-1.3220224070647186,
0.036048780487804875,0.0,0.011824,1.3,0.013209692700225428,0.1869895426353591,-1.2867903072997746,
0.06863414634146342,0.0,0.022512,1.25,0.005732834868095171,0.25454076566992856,-1.2442671651319048,
0.10585365853658536,0.0,0.03472,1.2,0.0020467715034677703,0.29063994945392246,-1.1979532284965322,
0.14402439024390246,0.0,0.047240000000000004,1.16,-0.00465873237863601,0.20917952883834204,-1.164658732378636,
0.17546341463414633,0.0,0.057552,1.12,-0.015338507774954824,0.26544943458022036,-1.135338507774955,
0.20197560975609757,0.0,0.066248,1.08,0.008757209017953738,0.17702603380911294,-1.0712427909820463,
0.22629268292682927,0.0,0.074224,1.04,0.01222072071309177,0.2136809665647868,-1.0277792792869083,
0.2645609756097561,0.0,0.08677599999999999,1.0,0.007173056116086651,0.3589042332340615,-0.9928269438839133,
0.3070731707317073,0.0,0.10072,0.96,-0.006756577964214694,0.2964424329168632,-0.9667565779642147,
0.36914634146341463,0.0,0.12108,0.88,0.005413492431904143,0.22697381145798343,-0.8745865075680959,
0.4259512195121951,0.0,0.139712,0.8,0.005800946810789687,0.2123760525060653,-0.7941990531892104,
0.47473170731707315,0.0,0.155712,0.72,-0.003800790755369987,0.17369282941995295,-0.72380079075537,
0.521829268292683,0.0,0.17116,0.64,0.0035754664753528953,0.23110002192053286,-0.6364245335246471,
0.5949268292682927,0.0,0.195136,0.56,-0.006110619942482742,0.3659897102627427,-0.5661106199424828,
0.6534634146341464,0.0,0.21433600000000003,0.5,-0.011773853612313978,0.19436514383703796,-0.511773853612314,
0.6785365853658537,0.0,0.22256,0.46,-0.005116614339509995,0.19741338181629972,-0.46511661433951,
0.7053414634146341,0.0,0.231352,0.42,-0.0028915192597606665,0.2310536020527268,-0.42289151925976065,
0.7311951219512195,0.0,0.239832,0.38,-0.0002986258553005494,0.25828659110551644,-0.38029862585530055,
0.7585121951219512,3.571428571428572e-05,0.248816,0.34,-0.0003018971418427552,0.2348020063696926,-0.3403018971418428,
0.7838536585365853,0.0,0.257104,0.3,-0.004516824798143415,0.2043196265781011,-0.3045168247981434,
0.800829268292683,0.00011904761904761905,0.262752,0.26,0.005775217113261455,0.15687852178482123,-0.25422478288673855,
0.8181219512195121,0.00028571428571428574,0.268536,0.22,0.015414576755541864,0.15893775869399865,-0.20458542324445814,
0.8286585365853659,0.0012142857142857142,0.27261599999999997,0.2,0.03125177917057792,0.269907031320868,-0.1687482208294221,
0.8430000000000001,0.002369047619047619,0.278096,0.18,0.032753843730327414,0.32217451291392496,-0.14724615626967258,
0.8527317073170733,0.003488095238095238,0.28204,0.16,0.040619522427505925,0.33554472425278703,-0.11938047757249408,
0.8655365853658537,0.00975,0.290448,0.14,0.0775303440010596,0.5388108777226363,-0.06246965599894042,
0.8719024390243901,0.014238095238095237,0.29555200000000004,0.13,0.07750344512972163,0.57878354157767,-0.052496554870278385,
0.8719268292682928,0.01486904761904762,0.29598399999999997,0.125,0.07567050807458045,0.5679935012187363,-0.04932949192541955,
0.8764878048780488,0.023309523809523808,0.303152,0.12,0.07997469061416787,0.8571738037214611,-0.040025309385832125,
0.8799512195121952,0.025654761904761902,0.30586399999999997,0.115,0.07393853758147739,0.9515569997295638,-0.04106146241852261,
0.8809024390243901,0.031285714285714285,0.30995999999999996,0.11,0.074348343738008,1.1433793663691887,-0.035651656261991994,
0.8840487804878049,0.03870238095238095,0.315976,0.105,0.06795162390637527,1.239463334751683,-0.03704837609362472,
0.8874146341463415,0.04807142857142858,0.323376,0.1,0.06711186858962773,1.8115559681771334,-0.03288813141037227,
0.8894878048780488,0.05823809523809524,0.33088799999999996,0.095,0.06454660874866537,2.1822869521490786,-0.030453391251334627,
0.8936097560975609,0.07473809523809523,0.34332799999999997,0.09,0.06472714498345007,2.1558727579850774,-0.02527285501654993,
0.8966829268292683,0.09814285714285714,0.360064,0.085,0.05951529432243936,4.4117390687654,-0.02548470567756064,
0.8983170731707317,0.12833333333333333,0.380888,0.08,0.05646020053428347,5.0944889301511065,-0.02353979946571653,
0.9021463414634147,0.16083333333333333,0.40398399999999995,0.075,0.05259806876694996,5.71930937552391,-0.02240193123305004,
0.9027317073170732,0.20327380952380952,0.432696,0.07,0.04554398962454308,7.1695240674111576,-0.024456010375456933,
0.9080487804878048,0.2531428571428571,0.467952,0.065,0.041617889872092036,9.077616597681656,-0.023382110127907967,
0.9111219512195122,0.32129761904761905,0.51476,0.06,0.0373382872415168,8.302354518845148,-0.0226617127584832,
0.9187073170731708,0.43072619047619043,0.590784,0.05,0.028166148369256037,7.421242247237984,-0.021833851630743965,
0.9254634146341464,0.5335119047619047,0.662072,0.04,0.017812031963297878,6.086378347710816,-0.022187968036702123,
0.9291219512195122,0.6133452380952381,0.71692,0.03,0.00826066012917271,4.613651309429186,-0.02173933987082729,
0.9391219512195121,0.6856904761904762,0.768816,0.02,-0.003100916392920726,4.39389320851431,-0.023100916392920726,
0.9467073170731707,0.742452380952381,0.809448,0.01,-0.011587288122316112,3.869597565535979,-0.02158728812231611,
