Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.01737493560145808,0.0,0.0057198288,1.6,0.026713022276628084,0.016588481967687467,-1.573286977723372
0.026805691373025516,0.0,0.0088244336,1.5,0.0024321010379115826,0.03935420760460384,-1.4975678989620884
0.039402906439854196,0.0,0.012971436800000001,1.4,0.0041027519552634395,0.04623112250769848,-1.3958972480447365
0.046804660996354795,0.0,0.015408094399999999,1.35,0.003400503731632254,0.05008460357124575,-1.3465994962683678
0.05477015309842041,0.0,0.0180303344,1.3,0.0032733798826845018,0.0565463264188273,-1.2967266201173155
0.06347315188335359,0.0,0.020895361600000002,1.25,0.006546184172838698,0.05682080424948271,-1.2434538158271613
0.07326830133657351,0.0,0.0241199248,1.2,0.007557338254324586,0.07456290422858078,-1.1924426617456754
0.08284857351154314,0.0,0.0272737504,1.16,0.00462940754970198,0.08249679221383747,-1.155370592450298
0.09357897934386392,0.0,0.030806200000000002,1.12,0.002796717211130728,0.09107003436358695,-1.1172032827888694
0.10484033535844471,0.0,0.0345134384,1.08,0.004966912446318084,0.09263095266410262,-1.075033087553682
0.1164422843256379,0.0,0.0383328,1.04,0.008926726810012164,0.09867303650410589,-1.0310732731899879
0.13015139732685296,0.0,0.042845839999999996,1.0,0.009602101436849808,0.13062817814919414,-0.9903978985631502
0.1470889623329283,0.0,0.0484216864,0.96,0.0015437766123419516,0.1528464606573467,-0.958456223387658
0.18076384933171327,0.0,0.05950745920000001,0.88,0.0028015684249629302,0.12924710366113323,-0.8771984315750371
0.2167373608748481,0.0,0.07134993919999999,0.8,0.003849330046662325,0.16712199969390168,-0.7961506699533377
0.2601764374240583,0.0,0.08565008319999999,0.72,0.005871563812546277,0.19175321898390016,-0.7141284361874537
0.31226868529769136,0.0,0.10279885119999999,0.64,0.0025545436337038874,0.2230785318310713,-0.6374454563662961
0.36960037424058323,0.0,0.1216724432,0.56,0.002024172361210441,0.24048630911562027,-0.5579758276387896
0.4155485443499392,0.0,0.13679858079999999,0.5,0.007449195797142094,0.28592773366979896,-0.4925508042028579
0.45190104495747263,0.0,0.148765824,0.46,0.0067863167526636126,0.3265158023025679,-0.4532136832473364
0.4934946391251519,2.4806201550387593e-07,0.1624586016,0.42,0.003738320016703378,0.3612197006554575,-0.4162616799832966
0.5390097837181045,7.274895646988669e-07,0.1774425088,0.38,0.003060853728798052,0.39291511166574294,-0.37693914627120195
0.5865956500607533,2.4782349433512223e-06,0.1931089504,0.34,0.0037758175556452667,0.4073719686736959,-0.33622418244435476
0.6383791300121507,1.5112701252236135e-05,0.21016454720000002,0.3,0.003242433321785587,0.4422266182006235,-0.2967575666782144
0.6932776281895504,6.856529516994634e-05,0.2282729888,0.26,0.0029953548181778644,0.46129137394065006,-0.25700464518182214
0.7501493074119077,0.000338366129994037,0.24717612800000002,0.22,0.006186144186991177,0.4897563697591348,-0.21381385581300882
0.7799911688942892,0.0007700488968395945,0.2572896416,0.2,0.00885284990308971,0.5336327865181822,-0.1911471500969103
0.8114089331713243,0.001705323792486583,0.26825975199999996,0.18,0.013848226719683138,0.5700043717094047,-0.16615177328031686
0.8432720340218712,0.003841061419200954,0.2801817376,0.16,0.022394537123445607,0.6380288167348329,-0.1376054628765544
0.8739910668286757,0.008728293381037566,0.2935727984,0.14,0.036020438799892654,0.750386363389792,-0.10397956120010736
0.88906852490887,0.013193986881335718,0.3015318848,0.13,0.04142240617761343,0.8599505498544058,-0.08857759382238657
0.8961750619684083,0.016203241502683364,0.3058899648,0.125,0.04791009600653959,0.9223989591677975,-0.07708990399346041
0.9036661628189551,0.02019006320810972,0.31103039520000003,0.12,0.05103746994683618,1.0243120131978944,-0.06896253005316381
0.9105484568651276,0.024811451401311867,0.3163960736,0.115,0.05381631805540501,1.196601409558113,-0.061183681944594996
0.9174149453219927,0.030840992248062013,0.32270113759999997,0.11,0.05512735431579428,1.382916325340668,-0.05487264568420572
0.9242323207776427,0.038631751937984495,0.33017145919999996,0.105,0.05620900574008552,1.5808439677453452,-0.048790994259914476
0.9309330352369379,0.04797452593917711,0.3386444672,0.1,0.0564204288320789,1.8553084237772366,-0.043579571167921105
0.9372666780072905,0.06063095289206917,0.3492194336,0.095,0.056692298199495825,2.2834142971568654,-0.038307701800504176
0.9431904641555287,0.07642769469290399,0.3617659984,0.09,0.055664187550594844,2.86168234368691,-0.03433581244940515
0.9490286512758201,0.09748506857483602,0.377813216,0.085,0.054694817622981305,3.566942876429264,-0.0303051823770187
0.954482503037667,0.12494414788312463,0.3980281744,0.08,0.052138364591732406,4.575284282035777,-0.0278616354082676
0.9597806512758202,0.16114966010733453,0.42405898239999995,0.075,0.04884066080393226,5.857309992139693,-0.026159339196067735
0.964762269744836,0.20707563029218842,0.45650607200000004,0.07,0.045037462083976965,7.215846374977155,-0.02496253791602304
0.9689584787363305,0.260366595110316,0.4936350432,0.065,0.04091968803954171,8.135942543747687,-0.024080311960458286
0.9731159951397327,0.31950054144305307,0.5346707488,0.06,0.03608044449670822,8.53318686238567,-0.02391955550329178
0.9800661482381531,0.4338039976147883,0.6136334976,0.05,0.026331607397409265,7.224132365684153,-0.023668392602590738
0.9856817059538274,0.532532686940966,0.6817093439999999,0.04,0.016438595962609177,6.162006702214064,-0.023561404037390824
0.9898146585662212,0.6151518115682767,0.7384908208,0.03,0.00685170551976301,5.175209772333647,-0.02314829448023699
0.9929428967193196,0.6848832581991652,0.7862964912,0.02,-0.0031412144059488195,4.361471995011955,-0.02314121440594882
