Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.02365572296476306,0.0,0.007787464,1.6,0.003184104135045107,0.031251653849625194,-1.596815895864955
0.03268927339003645,0.0,0.010761308800000001,1.5,0.00569832832849948,0.031042760886614996,-1.4943016716715005
0.043263786148238156,0.0,0.0142424384,1.4,4.687675562320415e-05,0.034420964978273946,-1.3999531232443767
0.048672349939246656,0.0,0.0160229376,1.35,0.010856213599468312,0.04035045922349276,-1.3391437864005318
0.05602790765492102,0.0,0.0184443872,1.3,0.005323885685096785,0.05416212470748384,-1.2946761143149033
0.0645225467800729,0.0,0.021240822399999998,1.25,0.0013116368550130098,0.055236308487878846,-1.248688363144987
0.07319634993924666,0.0,0.024096238399999997,1.2,0.0018661271547923963,0.059891544001665145,-1.1981338728452076
0.08030620656136088,0.0,0.026436803200000004,1.16,0.0030085722670361026,0.05885583175166481,-1.1569914277329638
0.08796149210206561,0.0,0.0289569232,1.12,0.014564416498377142,0.07161568324681945,-1.105435583501623
0.09820965249088699,0.0,0.0323306176,1.08,0.01172367982541922,0.10180550771936184,-1.0682763201745809
0.11151917861482381,0.0,0.0367121136,1.04,0.0014723268067173834,0.11416021557334718,-1.0385276731932827
0.12484490400972054,0.0,0.0410989424,1.0,0.004127566671042637,0.1106882070733739,-0.9958724333289574
0.13891639368165248,0.0,0.0457312768,0.96,0.008765068049055968,0.12463934377573431,-0.951234931950944
0.17467355042527338,0.0,0.05750253279999999,0.88,0.004305834114077034,0.16669580499080985,-0.875694165885923
0.21628626974483597,0.0,0.07120144,0.8,-0.000518572806652573,0.16877010044732008,-0.8005185728066526
0.2584759951397327,0.0,0.0850902976,0.72,0.005068426949934812,0.18474384119464798,-0.7149315730500652
0.30953183961117864,0.0,0.1018978816,0.64,0.005068552572544793,0.2324519990321479,-0.6349314474274552
0.37274007290400973,0.0,0.122706032,0.56,0.0040768671189626016,0.2777012041307731,-0.5559231328810375
0.4270015018226002,0.0,0.1405688944,0.5,0.0035338548470070785,0.31853347904977,-0.4964661451529929
0.46728449574726605,0.0,0.153830056,0.46,0.003918642976305231,0.34326705544637925,-0.4560813570236948
0.5107680243013365,0.0,0.1681448336,0.42,0.0033537029360768966,0.3751679876007746,-0.4166462970639231
0.557585297691373,6.702444841979725e-07,0.1835575296,0.38,0.0016817413253220614,0.39457489255828176,-0.37831825867467794
0.6049859684082625,2.540250447227191e-06,0.1991630848,0.34,-8.971948604558078e-05,0.39470603732464987,-0.3400897194860456
0.6535423280680437,1.477638640429338e-05,0.21515604640000002,0.3,0.00262813993527089,0.39763901804253987,-0.2973718600647291
0.7039375407047388,7.139892665474061e-05,0.2317841328,0.26,0.004121618885373046,0.4330642415447533,-0.25587838111462696
0.7567052733900366,0.00034280739415623135,0.2493373312,0.22,0.006205866432277024,0.44005795663552844,-0.21379413356772298
0.7840905905224788,0.0007553130590339893,0.2586292864,0.2,0.011141596944425902,0.4730407404404705,-0.1888584030555741
0.8126234945321993,0.0017123840190816936,0.2686643216,0.18,0.014685774992636264,0.5269387410425102,-0.16531422500736373
0.8425584884568652,0.003827558735837805,0.27993778080000004,0.16,0.02507501936671397,0.6180663165710089,-0.13492498063328603
0.872442162818955,0.008683191413237925,0.29303264479999996,0.14,0.038107398088264646,0.7317128119339565,-0.10189260191173537
0.8877219586877279,0.013191873583780562,0.3010871776,0.13,0.044776413955874936,0.87064976251299,-0.08522358604412507
0.8950248359659781,0.016235308288610615,0.3055328208,0.125,0.046074638694500875,0.9530520891954359,-0.07892536130549913
0.9024793292831106,0.020125707811568277,0.31059652,0.12,0.049689874653271765,1.0419041916488552,-0.07031012534672823
0.9096876500607534,0.02492308884913536,0.3161875824,0.115,0.05140672625228006,1.233141666666177,-0.06359327374771995
0.9167316889428919,0.030782034585569468,0.3224366608,0.11,0.05272310684507378,1.3246405010406375,-0.05727689315492622
0.9236532928311056,0.038535413237924865,0.32991621919999997,0.105,0.054208457951714535,1.5507775282632532,-0.05079154204828546
0.9305153827460511,0.048270902802623736,0.3387057856,0.1,0.0547575538943987,1.8682348456118167,-0.045242446105601304
0.9370078007290401,0.06050789982110913,0.3490516672,0.095,0.05283275074606198,2.333659549847097,-0.04216724925393802
0.9433406512758202,0.07671570423375074,0.3620086368,0.09,0.050806991779756665,2.9002475012381876,-0.03919300822024333
0.9493134386391251,0.0977556732259988,0.3780884896,0.085,0.04664952078534394,3.5841383293288587,-0.038350479214656064
0.954868695018226,0.12612172927847345,0.3989452304,0.08,0.042282322533594395,4.63059281453678,-0.03771767746640561
0.9600633147023087,0.16280483005366728,0.4252623232,0.075,0.0364834901261833,5.853986301857321,-0.0385165098738167
0.9649807290400971,0.20992722480620155,0.45849083840000004,0.07,0.030105974291802902,7.390043563968254,-0.039894025708197105
0.9694864884568651,0.266873557543232,0.4981737344,0.065,0.023117978781473224,8.230452730353946,-0.04188202121852678
0.9736006512758202,0.3284994203935599,0.5408667456,0.06,0.01626733509237966,8.520355253999181,-0.04373266490762034
0.9805182114216282,0.44922737984496125,0.6241283216,0.05,0.003691666411836672,7.630363325528902,-0.04630833358816333
0.986039722964763,0.5517440954084675,0.694714216,0.04,-0.006084371713601475,6.45130159079337,-0.046084371713601475
0.9900911834750912,0.6366690399522957,0.7530156096,0.03,-0.014847055100191242,5.312669178741385,-0.04484705510019124
0.9931072660996354,0.7072054883720931,0.8013243536,0.02,-0.022881912040734743,4.489195812500768,-0.04288191204073474
