Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.0006679389312977099,0.0,0.00021874999999999998,1.6,0.06840976119550679,0.008043264565845292,-1.5315902388044933,0.0
0.006049618320610687,0.0,0.00198125,1.5,-0.023058024743944028,0.01858041335441569,-1.523058024743944,3.9966217747939684e-05
0.013454198473282442,0.0,0.00440625,1.4,0.019335251084246163,0.044938395959859725,-1.3806647489157537,3.545235468555602e-05
0.02183206106870229,0.0,0.00715,1.35,0.02516518188861494,0.05544595309014496,-1.3248348181113851,9.650138617019985e-05
0.03202290076335878,0.0,0.0104875,1.3,0.02102960754694516,0.08532219498278566,-1.2789703924530549,0.00017358894104079078
0.046049618320610684,0.0,0.01508125,1.25,0.006646798000830678,0.11146044378521826,-1.2433532019991693,0.00023715818503333838
0.06992366412213741,0.0,0.0229,1.2,0.012236539531704782,0.1344242002243615,-1.1877634604682952,0.0003109802326995942
0.08958015267175572,0.0,0.0293375,1.16,0.0069275717700998385,0.18331969346769522,-1.1530724282299,0.0003726647159522778
0.10822519083969466,0.0,0.03544375,1.12,-0.012713998101826274,0.16430233094625488,-1.1327139981018264,0.0003549980330582255
0.12553435114503816,0.0,0.0411125,1.08,-0.0009550504152477934,0.09539595099480447,-1.0809550504152479,0.0003162548236676437
0.13690839694656487,0.0,0.044837499999999995,1.04,0.016216353058425392,0.12096314375331209,-1.0237836469415746,0.0003446789998405619
0.15812977099236641,0.0,0.0517875,1.0,0.004562545491343162,0.18372264370817498,-0.9954374545086568,0.0004168856723010077
0.18152671755725192,0.0,0.05945,0.96,-0.012621348622084971,0.18299985171429944,-0.9726213486220849,0.00038601038280635313
0.21967557251908396,0.0,0.07194375,0.88,-0.011965578926911413,0.10909814800040116,-0.8919655789269114,0.00023241891977371636
0.2479770992366412,0.0,0.08121249999999999,0.8,0.016507769143134676,0.14100991821722833,-0.7834922308568654,0.00025346913255702605
0.29786259541984733,0.0,0.09755000000000001,0.72,0.0004731297166640225,0.19740532281146464,-0.719526870283336,0.0003921818501180068
0.35671755725190835,0.0,0.116825,0.64,0.006118660414753063,0.3170311754542651,-0.633881339585247,0.00045571022750953894
0.4258015267175573,0.0,0.13945,0.56,-0.007559445558438238,0.2384055097803916,-0.5675594455584383,0.0004394113455716004
0.47053435114503817,0.0,0.15410000000000001,0.5,-0.006908429139556915,0.2584321367322946,-0.5069084291395569,0.00033343416340878576
0.49656488549618316,0.0,0.162625,0.46,-0.010947172646290415,0.17251307170585617,-0.47094717264629044,0.00025732466079661173
0.5205534351145038,0.0,0.17048125,0.42,0.0011218040075341995,0.1637432374876051,-0.4188781959924658,0.00021872938461249742
0.542824427480916,0.0,0.177775,0.38,0.0017650019974836395,0.19320456655452287,-0.37823499800251636,0.00022925720526204682
0.5694847328244276,0.0,0.18650625,0.34,0.0069200640523436885,0.23013432648473622,-0.33307993594765634,0.0002671729467358244
0.6005725190839695,0.0,0.1966875,0.3,0.0030055187781321546,0.2477514369205942,-0.29699448122186783,0.00031770036683221534
0.6312404580152672,3.717472118959108e-05,0.20675625,0.26,0.010638395862447997,0.2759195475594302,-0.249361604137552,0.00038638894960088614
0.6729770992366412,0.00023234200743494423,0.22055624999999998,0.22,0.010816136004551197,0.3795784969231366,-0.2091838639954488,0.0005344252194831804
0.6986641221374046,0.0005576208178438662,0.2291875,0.2,0.011327149633318906,0.46282612777719173,-0.1886728503666811,0.0006299873365641136
0.7241984732824428,0.0021561338289962824,0.238625,0.18,0.01790463979905141,0.49537695189092096,-0.16209536020094858,0.0007679248429481113
0.7486068702290076,0.003596654275092937,0.2475875,0.16,0.029257137588358156,0.4557140560327976,-0.13074286241164185,0.00097926855786544
0.7691984732824427,0.00858736059479554,0.2576875,0.14,0.048960555645837706,0.5776669463141336,-0.09103944435416231,0.00137426790869813
0.7810496183206107,0.013085501858736059,0.26459375,0.13,0.052153827095209965,0.6166240496416746,-0.07784617290479004,0.0017234285116008103
0.7835114503816794,0.015994423791821564,0.26735624999999996,0.125,0.05681994504553771,0.7322808424160493,-0.06818005495446229,0.001873948534370215
0.792557251908397,0.019618959107806692,0.27275625000000003,0.12,0.06666583101515405,0.8363225945077041,-0.053334168984845935,0.0022073601297340874
0.7940458015267176,0.024999999999999998,0.2768625,0.115,0.06419541776077962,1.0199652777776582,-0.05080458223922038,0.002476034631127175
0.7989312977099237,0.032109665427509294,0.28324375,0.11,0.0634961151588192,1.3230864850086108,-0.04650388484118081,0.0028834504283487706
0.8024236641221375,0.03921933085501859,0.28916875000000003,0.105,0.06745660491821848,1.5641464294981327,-0.03754339508178151,0.0032713978615769956
0.8060496183206107,0.05040892193308551,0.29788125,0.1,0.06827942866459366,1.910915332699876,-0.031720571335406345,0.003862697957872118
0.810648854961832,0.059535315985130115,0.305525,0.095,0.06542930460729596,2.2692042055111252,-0.029570695392704047,0.004373716022845622
0.8141030534351145,0.07600371747211895,0.31773125,0.09,0.0650169368058522,2.8145010257097822,-0.02498306319414779,0.005169845739970243
0.8187404580152672,0.0962174721189591,0.33284375,0.085,0.05813673046172228,3.6264105021326474,-0.02686326953827772,0.006100425638260852
0.8224618320610687,0.12796468401486988,0.35541249999999996,0.08,0.05589934127604301,3.6222985208505176,-0.024100658723956992,0.007387251435276696
0.8252099236641222,0.16573420074349443,0.3817125,0.075,0.05163733912646033,5.868544636409719,-0.02336266087353966,0.008801358782569617
